ma_truong,ten_truong,ma_nganh,ten_nganh,ma_to_hop,nam,diem_chuan,chi_tieu,phuong_thuc
ANH,Học Viện An Ninh Nhân Dân,7480201_Nam,Ngành Công nghệ thông tin (Thí sinh Nam),A00,2025,21.98,,THPT
ANH,Học Viện An Ninh Nhân Dân,7480201_Nam,Ngành Công nghệ thông tin (Thí sinh Nam),A01,2025,21.98,,THPT
ANH,Học Viện An Ninh Nhân Dân,7860100_Nam_1,"Ngành Nghiệp vụ an ninh (Thí sinh Nam, vùng 1)",A00,2025,23.05,,THPT
ANH,Học Viện An Ninh Nhân Dân,7860100_Nam_1,"Ngành Nghiệp vụ an ninh (Thí sinh Nam, vùng 1)",A01,2025,23.05,,THPT
ANH,Học Viện An Ninh Nhân Dân,7860100_Nam_1,"Ngành Nghiệp vụ an ninh (Thí sinh Nam, vùng 1)",D01,2025,23.05,,THPT
ANH,Học Viện An Ninh Nhân Dân,7860100_Nam_2,"Ngành Nghiệp vụ an ninh (Thí sinh Nam, vùng 2)",A00,2025,24.63,,THPT
ANH,Học Viện An Ninh Nhân Dân,7860100_Nam_2,"Ngành Nghiệp vụ an ninh (Thí sinh Nam, vùng 2)",A01,2025,24.63,,THPT
ANH,Học Viện An Ninh Nhân Dân,7860100_Nam_2,"Ngành Nghiệp vụ an ninh (Thí sinh Nam, vùng 2)",D01,2025,24.63,,THPT
ANH,Học Viện An Ninh Nhân Dân,7860100_Nam_3,"Ngành Nghiệp vụ an ninh (Thí sinh Nam, vùng 3)",A00,2025,23.03,,THPT
ANH,Học Viện An Ninh Nhân Dân,7860100_Nam_3,"Ngành Nghiệp vụ an ninh (Thí sinh Nam, vùng 3)",A01,2025,23.03,,THPT
ANH,Học Viện An Ninh Nhân Dân,7860100_Nam_3,"Ngành Nghiệp vụ an ninh (Thí sinh Nam, vùng 3)",D01,2025,23.03,,THPT
ANH,Học Viện An Ninh Nhân Dân,7860100_Nam_8,"Ngành Nghiệp vụ an ninh (Thí sinh Nam, vùng 8)",A00,2025,18.78,,THPT
ANH,Học Viện An Ninh Nhân Dân,7860100_Nam_8,"Ngành Nghiệp vụ an ninh (Thí sinh Nam, vùng 8)",A01,2025,18.78,,THPT
ANH,Học Viện An Ninh Nhân Dân,7860100_Nam_8,"Ngành Nghiệp vụ an ninh (Thí sinh Nam, vùng 8)",D01,2025,18.78,,THPT
ANH,Học Viện An Ninh Nhân Dân,7860100_Nu_1,"Ngành Nghiệp vụ an ninh (Thí sinh Nữ, vùng 1)",A00,2025,25.58,,THPT
ANH,Học Viện An Ninh Nhân Dân,7860100_Nu_1,"Ngành Nghiệp vụ an ninh (Thí sinh Nữ, vùng 1)",A01,2025,25.58,,THPT
ANH,Học Viện An Ninh Nhân Dân,7860100_Nu_1,"Ngành Nghiệp vụ an ninh (Thí sinh Nữ, vùng 1)",D01,2025,25.58,,THPT
ANH,Học Viện An Ninh Nhân Dân,7860100_Nu_2,"Ngành Nghiệp vụ an ninh (Thí sinh Nữ, vùng 2)",A00,2025,26.09,,THPT
ANH,Học Viện An Ninh Nhân Dân,7860100_Nu_2,"Ngành Nghiệp vụ an ninh (Thí sinh Nữ, vùng 2)",A01,2025,26.09,,THPT
ANH,Học Viện An Ninh Nhân Dân,7860100_Nu_2,"Ngành Nghiệp vụ an ninh (Thí sinh Nữ, vùng 2)",D01,2025,26.09,,THPT
ANH,Học Viện An Ninh Nhân Dân,7860100_Nu_3,"Ngành Nghiệp vụ an ninh (Thí sinh Nữ, vùng 3)",A00,2025,26.27,,THPT
ANH,Học Viện An Ninh Nhân Dân,7860100_Nu_3,"Ngành Nghiệp vụ an ninh (Thí sinh Nữ, vùng 3)",A01,2025,26.27,,THPT
ANH,Học Viện An Ninh Nhân Dân,7860100_Nu_3,"Ngành Nghiệp vụ an ninh (Thí sinh Nữ, vùng 3)",D01,2025,26.27,,THPT
ANH,Học Viện An Ninh Nhân Dân,7860100_Nu_8,"Ngành Nghiệp vụ an ninh (Thí sinh Nữ, vùng 8)",A00,2025,19.63,,THPT
ANH,Học Viện An Ninh Nhân Dân,7860100_Nu_8,"Ngành Nghiệp vụ an ninh (Thí sinh Nữ, vùng 8)",A01,2025,19.63,,THPT
ANH,Học Viện An Ninh Nhân Dân,7860100_Nu_8,"Ngành Nghiệp vụ an ninh (Thí sinh Nữ, vùng 8)",D01,2025,19.63,,THPT
ANH,Học Viện An Ninh Nhân Dân,7860114_Nam_B,"Ngành An ninh mạng và phòng chống tội phạm công nghệ cao (Thí sinh Nam, miền Bắc)",A00,2025,24.48,,THPT
ANH,Học Viện An Ninh Nhân Dân,7860114_Nam_B,"Ngành An ninh mạng và phòng chống tội phạm công nghệ cao (Thí sinh Nam, miền Bắc)",A01,2025,24.48,,THPT
ANH,Học Viện An Ninh Nhân Dân,7860114_Nam_N,"Ngành An ninh mạng và phòng chống tội phạm công nghệ cao (Thí sinh Nam, miền Nam)",A00,2025,20.63,,THPT
ANH,Học Viện An Ninh Nhân Dân,7860114_Nam_N,"Ngành An ninh mạng và phòng chống tội phạm công nghệ cao (Thí sinh Nam, miền Nam)",A01,2025,20.63,,THPT
ANH,Học Viện An Ninh Nhân Dân,7860114_Nu_B,"Ngành An ninh mạng và phòng chống tội phạm công nghệ cao (Thí sinh Nữ, miền Bắc)",A00,2025,24.69,,THPT
ANH,Học Viện An Ninh Nhân Dân,7860114_Nu_B,"Ngành An ninh mạng và phòng chống tội phạm công nghệ cao (Thí sinh Nữ, miền Bắc)",A01,2025,24.69,,THPT
ANH,Học Viện An Ninh Nhân Dân,7860114_Nu_N,"Ngành An ninh mạng và phòng chống tội phạm công nghệ cao (Thí sinh Nữ, miền Nam)",A00,2025,24.15,,THPT
ANH,Học Viện An Ninh Nhân Dân,7860114_Nu_N,"Ngành An ninh mạng và phòng chống tội phạm công nghệ cao (Thí sinh Nữ, miền Nam)",A01,2025,24.15,,THPT
ANS,Trường Đại Học An Ninh Nhân Dân,7860100_Nam_4,"Nghiệp vụ An ninh (Thí sinh Nam, vùng 4)",A00,2025,22.68,,THPT
ANS,Trường Đại Học An Ninh Nhân Dân,7860100_Nam_4,"Nghiệp vụ An ninh (Thí sinh Nam, vùng 4)",A01,2025,22.68,,THPT
ANS,Trường Đại Học An Ninh Nhân Dân,7860100_Nam_4,"Nghiệp vụ An ninh (Thí sinh Nam, vùng 4)",D01,2025,22.68,,THPT
ANS,Trường Đại Học An Ninh Nhân Dân,7860100_Nam_5,"Nghiệp vụ An ninh (Thí sinh Nam, vùng 5)",A00,2025,23.48,,THPT
ANS,Trường Đại Học An Ninh Nhân Dân,7860100_Nam_5,"Nghiệp vụ An ninh (Thí sinh Nam, vùng 5)",A01,2025,23.48,,THPT
ANS,Trường Đại Học An Ninh Nhân Dân,7860100_Nam_5,"Nghiệp vụ An ninh (Thí sinh Nam, vùng 5)",D01,2025,23.48,,THPT
ANS,Trường Đại Học An Ninh Nhân Dân,7860100_Nam_6,"Nghiệp vụ An ninh (Thí sinh Nam, vùng 6)",A00,2025,23.28,,THPT
ANS,Trường Đại Học An Ninh Nhân Dân,7860100_Nam_6,"Nghiệp vụ An ninh (Thí sinh Nam, vùng 6)",A01,2025,23.28,,THPT
ANS,Trường Đại Học An Ninh Nhân Dân,7860100_Nam_6,"Nghiệp vụ An ninh (Thí sinh Nam, vùng 6)",D01,2025,23.28,,THPT
ANS,Trường Đại Học An Ninh Nhân Dân,7860100_Nam_7,"Nghiệp vụ An ninh (Thí sinh Nam, vùng 7)",A00,2025,22.47,,THPT
ANS,Trường Đại Học An Ninh Nhân Dân,7860100_Nam_7,"Nghiệp vụ An ninh (Thí sinh Nam, vùng 7)",A01,2025,22.47,,THPT
ANS,Trường Đại Học An Ninh Nhân Dân,7860100_Nam_7,"Nghiệp vụ An ninh (Thí sinh Nam, vùng 7)",D01,2025,22.47,,THPT
ANS,Trường Đại Học An Ninh Nhân Dân,7860100_Nam_8,"Nghiệp vụ An ninh (Thí sinh Nam, vùng 8)",A00,2025,17.66,,THPT
ANS,Trường Đại Học An Ninh Nhân Dân,7860100_Nam_8,"Nghiệp vụ An ninh (Thí sinh Nam, vùng 8)",A01,2025,17.66,,THPT
ANS,Trường Đại Học An Ninh Nhân Dân,7860100_Nam_8,"Nghiệp vụ An ninh (Thí sinh Nam, vùng 8)",D01,2025,17.66,,THPT
ANS,Trường Đại Học An Ninh Nhân Dân,7860100_Nu_4,"Nghiệp vụ An ninh (Thí sinh Nữ, vùng 4)",A00,2025,26.05,,THPT
ANS,Trường Đại Học An Ninh Nhân Dân,7860100_Nu_4,"Nghiệp vụ An ninh (Thí sinh Nữ, vùng 4)",A01,2025,26.05,,THPT
ANS,Trường Đại Học An Ninh Nhân Dân,7860100_Nu_4,"Nghiệp vụ An ninh (Thí sinh Nữ, vùng 4)",D01,2025,26.05,,THPT
ANS,Trường Đại Học An Ninh Nhân Dân,7860100_Nu_5,"Nghiệp vụ An ninh (Thí sinh Nữ, vùng 5)",A00,2025,25.33,,THPT
ANS,Trường Đại Học An Ninh Nhân Dân,7860100_Nu_5,"Nghiệp vụ An ninh (Thí sinh Nữ, vùng 5)",A01,2025,25.33,,THPT
ANS,Trường Đại Học An Ninh Nhân Dân,7860100_Nu_5,"Nghiệp vụ An ninh (Thí sinh Nữ, vùng 5)",D01,2025,25.33,,THPT
ANS,Trường Đại Học An Ninh Nhân Dân,7860100_Nu_6,"Nghiệp vụ An ninh (Thí sinh Nữ, vùng 6)",A00,2025,25.83,,THPT
ANS,Trường Đại Học An Ninh Nhân Dân,7860100_Nu_6,"Nghiệp vụ An ninh (Thí sinh Nữ, vùng 6)",A01,2025,25.83,,THPT
ANS,Trường Đại Học An Ninh Nhân Dân,7860100_Nu_6,"Nghiệp vụ An ninh (Thí sinh Nữ, vùng 6)",D01,2025,25.83,,THPT
ANS,Trường Đại Học An Ninh Nhân Dân,7860100_Nu_7,"Nghiệp vụ An ninh (Thí sinh Nữ, vùng 7)",A00,2025,25.28,,THPT
ANS,Trường Đại Học An Ninh Nhân Dân,7860100_Nu_7,"Nghiệp vụ An ninh (Thí sinh Nữ, vùng 7)",A01,2025,25.28,,THPT
ANS,Trường Đại Học An Ninh Nhân Dân,7860100_Nu_7,"Nghiệp vụ An ninh (Thí sinh Nữ, vùng 7)",D01,2025,25.28,,THPT
ANS,Trường Đại Học An Ninh Nhân Dân,7860100_Nu_8,"Nghiệp vụ An ninh (Thí sinh Nữ, vùng 8)",A00,2025,19.46,,THPT
ANS,Trường Đại Học An Ninh Nhân Dân,7860100_Nu_8,"Nghiệp vụ An ninh (Thí sinh Nữ, vùng 8)",A01,2025,19.46,,THPT
ANS,Trường Đại Học An Ninh Nhân Dân,7860100_Nu_8,"Nghiệp vụ An ninh (Thí sinh Nữ, vùng 8)",D01,2025,19.46,,THPT
BKA,Đại học Bách khoa Hà Nội,BF-E12,Chương trình tiên tiến Kỹ thuật Thực phẩm,A00,2025,21.0,,THPT
BKA,Đại Học Bách Khoa Hà Nội,BF-E12,Kỹ thuật Thực phẩm (CT tiên tiến),A00,2025,21.0,,THPT
BKA,Đại Học Bách Khoa Hà Nội,BF-E12,Kỹ thuật Thực phẩm (CT tiên tiến),B00,2025,21.0,,THPT
BKA,Đại học Bách khoa Hà Nội,BF-E12,Chương trình tiên tiến Kỹ thuật Thực phẩm,B00,2025,21.0,,THPT
BKA,Đại Học Bách Khoa Hà Nội,BF-E12,Kỹ thuật Thực phẩm (CT tiên tiến),D07,2025,21.0,,THPT
BKA,Đại học Bách khoa Hà Nội,BF-E12,Chương trình tiên tiến Kỹ thuật Thực phẩm,D07,2025,21.0,,THPT
BKA,Đại học Bách khoa Hà Nội,BF-E19,Kỹ thuật sinh học chương trình Tiên tiến,A00,2025,20.0,,THPT
BKA,Đại Học Bách Khoa Hà Nội,BF-E19,Kỹ thuật sinh học (CT tiên tiến),A00,2025,20.0,,THPT
BKA,Đại Học Bách Khoa Hà Nội,BF-E19,Kỹ thuật sinh học (CT tiên tiến),B00,2025,20.0,,THPT
BKA,Đại học Bách khoa Hà Nội,BF-E19,Kỹ thuật sinh học chương trình Tiên tiến,B00,2025,20.0,,THPT
BKA,Đại Học Bách Khoa Hà Nội,BF-E19,Kỹ thuật sinh học (CT tiên tiến),D07,2025,20.0,,THPT
BKA,Đại học Bách khoa Hà Nội,BF-E19,Kỹ thuật sinh học chương trình Tiên tiến,D07,2025,20.0,,THPT
BKA,Đại học Bách khoa Hà Nội,BF1,Kỹ thuật Sinh học,A00,2025,23.02,,THPT
BKA,Đại Học Bách Khoa Hà Nội,BF1,Kỹ thuật Sinh học,A00,2025,23.02,,THPT
BKA,Đại Học Bách Khoa Hà Nội,BF1,Kỹ thuật Sinh học,B00,2025,23.02,,THPT
BKA,Đại học Bách khoa Hà Nội,BF1,Kỹ thuật Sinh học,B00,2025,23.02,,THPT
BKA,Đại Học Bách Khoa Hà Nội,BF1,Kỹ thuật Sinh học,D07,2025,23.02,,THPT
BKA,Đại học Bách khoa Hà Nội,BF1,Kỹ thuật Sinh học,D07,2025,23.02,,THPT
BKA,Đại học Bách khoa Hà Nội,BF2,Kỹ thuật Thực phẩm,A00,2025,23.38,,THPT
BKA,Đại Học Bách Khoa Hà Nội,BF2,Kỹ thuật Thực phẩm,A00,2025,23.38,,THPT
BKA,Đại Học Bách Khoa Hà Nội,BF2,Kỹ thuật Thực phẩm,B00,2025,23.38,,THPT
BKA,Đại học Bách khoa Hà Nội,BF2,Kỹ thuật Thực phẩm,B00,2025,23.38,,THPT
BKA,Đại Học Bách Khoa Hà Nội,BF2,Kỹ thuật Thực phẩm,D07,2025,23.38,,THPT
BKA,Đại học Bách khoa Hà Nội,BF2,Kỹ thuật Thực phẩm,D07,2025,23.38,,THPT
BKA,Đại học Bách khoa Hà Nội,CH-E11,Chương trình tiên tiến Kỹ thuật Hóa dược,A00,2025,21.38,,THPT
BKA,Đại Học Bách Khoa Hà Nội,CH-E11,Kỹ thuật Hóa dược (CT tiên tiến),A00,2025,21.38,,THPT
BKA,Đại Học Bách Khoa Hà Nội,CH-E11,Kỹ thuật Hóa dược (CT tiên tiến),B00,2025,21.38,,THPT
BKA,Đại học Bách khoa Hà Nội,CH-E11,Chương trình tiên tiến Kỹ thuật Hóa dược,B00,2025,21.38,,THPT
BKA,Đại Học Bách Khoa Hà Nội,CH-E11,Kỹ thuật Hóa dược (CT tiên tiến),D07,2025,21.38,,THPT
BKA,Đại học Bách khoa Hà Nội,CH-E11,Chương trình tiên tiến Kỹ thuật Hóa dược,D07,2025,21.38,,THPT
BKA,Đại học Bách khoa Hà Nội,CH1,Kỹ thuật Hóa học,A00,2025,24.05,,THPT
BKA,Đại Học Bách Khoa Hà Nội,CH1,Kỹ thuật Hoá học,A00,2025,24.05,,THPT
BKA,Đại Học Bách Khoa Hà Nội,CH1,Kỹ thuật Hoá học,B00,2025,24.05,,THPT
BKA,Đại học Bách khoa Hà Nội,CH1,Kỹ thuật Hóa học,B00,2025,24.05,,THPT
BKA,Đại Học Bách Khoa Hà Nội,CH1,Kỹ thuật Hoá học,D07,2025,24.05,,THPT
BKA,Đại học Bách khoa Hà Nội,CH1,Kỹ thuật Hóa học,D07,2025,24.05,,THPT
BKA,Đại học Bách khoa Hà Nội,CH2,Hóa học,A00,2025,23.19,,THPT
BKA,Đại Học Bách Khoa Hà Nội,CH2,Hoá học,A00,2025,23.19,,THPT
BKA,Đại Học Bách Khoa Hà Nội,CH2,Hoá học,B00,2025,23.19,,THPT
BKA,Đại học Bách khoa Hà Nội,CH2,Hóa học,B00,2025,23.19,,THPT
BKA,Đại Học Bách Khoa Hà Nội,CH2,Hoá học,D07,2025,23.19,,THPT
BKA,Đại học Bách khoa Hà Nội,CH2,Hóa học,D07,2025,23.19,,THPT
BKA,Đại học Bách khoa Hà Nội,ED2,Công nghệ giáo dục,A00,2025,23.3,,THPT
BKA,Đại Học Bách Khoa Hà Nội,ED2,Công nghệ giáo dục,A00,2025,23.8,,THPT
BKA,Đại Học Bách Khoa Hà Nội,ED2,Công nghệ giáo dục,A01,2025,23.8,,THPT
BKA,Đại học Bách khoa Hà Nội,ED2,Công nghệ giáo dục,B00,2025,23.3,,THPT
BKA,Đại Học Bách Khoa Hà Nội,ED2,Công nghệ giáo dục,D01,2025,23.8,,THPT
BKA,Đại học Bách khoa Hà Nội,ED2,Công nghệ giáo dục,D07,2025,23.3,,THPT
BKA,Đại học Bách khoa Hà Nội,ED3,Quản lý giáo dục,A00,2025,23.2,,THPT
BKA,Đại Học Bách Khoa Hà Nội,ED3,Quản lý giáo dục,A00,2025,23.7,,THPT
BKA,Đại Học Bách Khoa Hà Nội,ED3,Quản lý giáo dục,A01,2025,23.7,,THPT
BKA,Đại học Bách khoa Hà Nội,ED3,Quản lý giáo dục,A01,2025,23.2,,THPT
BKA,Đại học Bách khoa Hà Nội,ED3,Quản lý giáo dục,D01,2025,23.2,,THPT
BKA,Đại học Bách khoa Hà Nội,EE-E18,Chương trình tiên tiến Hệ thống điện và năng lượng tái tạo,A00,2025,26.56,,THPT
BKA,Đại Học Bách Khoa Hà Nội,EE-E18,Hệ thống điện và năng lượng tái tạo (CT tiên tiến),A00,2025,26.56,,THPT
BKA,Đại Học Bách Khoa Hà Nội,EE-E18,Hệ thống điện và năng lượng tái tạo (CT tiên tiến),A01,2025,26.56,,THPT
BKA,Đại học Bách khoa Hà Nội,EE-E18,Chương trình tiên tiến Hệ thống điện và năng lượng tái tạo,A01,2025,26.56,,THPT
BKA,Đại học Bách khoa Hà Nội,EE-E8,Chương trình tiên tiến Điều khiển - Tự động hóa và Hệ thống điện,A00,2025,28.12,,THPT
BKA,Đại Học Bách Khoa Hà Nội,EE-E8,Kỹ thuật Điều khiển - Tự động hoá (CT tiên tiến),A00,2025,28.12,,THPT
BKA,Đại Học Bách Khoa Hà Nội,EE-E8,Kỹ thuật Điều khiển - Tự động hoá (CT tiên tiến),A01,2025,28.12,,THPT
BKA,Đại học Bách khoa Hà Nội,EE-E8,Chương trình tiên tiến Điều khiển - Tự động hóa và Hệ thống điện,A01,2025,28.12,,THPT
BKA,Đại học Bách khoa Hà Nội,EE-EP,Tin học công nghiệp và Tự động hóa (Chương trình Việt - Pháp PFIEV),A00,2025,27.27,,THPT
BKA,Đại Học Bách Khoa Hà Nội,EE-EP,Tin học công nghiệp và Tự động hóa (Chương trình Việt - Pháp PFIEV),A00,2025,27.27,,THPT
BKA,Đại Học Bách Khoa Hà Nội,EE-EP,Tin học công nghiệp và Tự động hóa (Chương trình Việt - Pháp PFIEV),A01,2025,27.27,,THPT
BKA,Đại học Bách khoa Hà Nội,EE-EP,Tin học công nghiệp và Tự động hóa (Chương trình Việt - Pháp PFIEV),A01,2025,27.27,,THPT
BKA,Đại học Bách khoa Hà Nội,EE1,Kỹ thuật Điện,A00,2025,27.55,,THPT
BKA,Đại Học Bách Khoa Hà Nội,EE1,Kỹ thuật Điện,A00,2025,27.55,,THPT
BKA,Đại Học Bách Khoa Hà Nội,EE1,Kỹ thuật Điện,A01,2025,27.55,,THPT
BKA,Đại học Bách khoa Hà Nội,EE1,Kỹ thuật Điện,A01,2025,27.55,,THPT
BKA,Đại học Bách khoa Hà Nội,EE2,Kỹ thuật Điều khiển - Tự động hóa,A00,2025,28.48,,THPT
BKA,Đại Học Bách Khoa Hà Nội,EE2,Kỹ thuật Điều khiển - Tự động hoá,A00,2025,28.48,,THPT
BKA,Đại Học Bách Khoa Hà Nội,EE2,Kỹ thuật Điều khiển - Tự động hoá,A01,2025,28.48,,THPT
BKA,Đại học Bách khoa Hà Nội,EE2,Kỹ thuật Điều khiển - Tự động hóa,A01,2025,28.48,,THPT
BKA,Đại học Bách khoa Hà Nội,EM-E13,Chương trình tiên tiến Phân tích kinh doanh,A01,2025,23.06,,THPT
BKA,Đại Học Bách Khoa Hà Nội,EM-E13,Phân tích kinh doanh (CT tiên tiến),A01,2025,23.56,,THPT
BKA,Đại học Bách khoa Hà Nội,EM-E13,Chương trình tiên tiến Phân tích kinh doanh,D01,2025,23.06,,THPT
BKA,Đại Học Bách Khoa Hà Nội,EM-E13,Phân tích kinh doanh (CT tiên tiến),D07,2025,23.56,,THPT
BKA,Đại học Bách khoa Hà Nội,EM-E13,Chương trình tiên tiến Phân tích kinh doanh,D07,2025,23.06,,THPT
BKA,Đại học Bách khoa Hà Nội,EM-E14,Chương trình tiên tiến Logistics và Quản lý chuỗi cung ứng,A01,2025,23.71,,THPT
BKA,Đại Học Bách Khoa Hà Nội,EM-E14,Logistics và Quản lý chuỗi cung ứng (CT tiên tiến),A01,2025,24.21,,THPT
BKA,Đại học Bách khoa Hà Nội,EM-E14,Chương trình tiên tiến Logistics và Quản lý chuỗi cung ứng,D01,2025,23.71,,THPT
BKA,Đại Học Bách Khoa Hà Nội,EM-E14,Logistics và Quản lý chuỗi cung ứng (CT tiên tiến),D07,2025,24.21,,THPT
BKA,Đại học Bách khoa Hà Nội,EM-E14,Chương trình tiên tiến Logistics và Quản lý chuỗi cung ứng,D07,2025,23.71,,THPT
BKA,Đại học Bách khoa Hà Nội,EM1,Quản lý năng lượng,A00,2025,23.7,,THPT
BKA,Đại Học Bách Khoa Hà Nội,EM1,Quản lý năng lượng,A00,2025,24.2,,THPT
BKA,Đại Học Bách Khoa Hà Nội,EM1,Quản lý năng lượng,A01,2025,24.2,,THPT
BKA,Đại học Bách khoa Hà Nội,EM1,Quản lý năng lượng,A01,2025,23.7,,THPT
BKA,Đại học Bách khoa Hà Nội,EM1,Quản lý năng lượng,D01,2025,23.7,,THPT
BKA,Đại học Bách khoa Hà Nội,EM2,Quản lý công nghiệp,A00,2025,23.9,,THPT
BKA,Đại Học Bách Khoa Hà Nội,EM2,Quản lý công nghiệp,A00,2025,23.9,,THPT
BKA,Đại Học Bách Khoa Hà Nội,EM2,Quản lý công nghiệp,A01,2025,23.9,,THPT
BKA,Đại học Bách khoa Hà Nội,EM2,Quản lý công nghiệp,A01,2025,23.9,,THPT
BKA,Đại học Bách khoa Hà Nội,EM2,Quản lý công nghiệp,D01,2025,23.9,,THPT
BKA,Đại học Bách khoa Hà Nội,EM3,Quản trị kinh doanh,A00,2025,24.3,,THPT
BKA,Đại Học Bách Khoa Hà Nội,EM3,Quản trị kinh doanh,A00,2025,24.8,,THPT
BKA,Đại Học Bách Khoa Hà Nội,EM3,Quản trị kinh doanh,A01,2025,24.8,,THPT
BKA,Đại học Bách khoa Hà Nội,EM3,Quản trị kinh doanh,A01,2025,24.3,,THPT
BKA,Đại học Bách khoa Hà Nội,EM3,Quản trị kinh doanh,D01,2025,24.3,,THPT
BKA,Đại học Bách khoa Hà Nội,EM4,Kế toán,A00,2025,24.13,,THPT
BKA,Đại Học Bách Khoa Hà Nội,EM4,Kế toán,A00,2025,24.63,,THPT
BKA,Đại Học Bách Khoa Hà Nội,EM4,Kế toán,A01,2025,24.63,,THPT
BKA,Đại học Bách khoa Hà Nội,EM4,Kế toán,A01,2025,24.13,,THPT
BKA,Đại học Bách khoa Hà Nội,EM4,Kế toán,D01,2025,24.13,,THPT
BKA,Đại học Bách khoa Hà Nội,EM5,Tài chính - Ngân hàng,A00,2025,24.3,,THPT
BKA,Đại Học Bách Khoa Hà Nội,EM5,Tài chính - Ngân hàng,A00,2025,24.8,,THPT
BKA,Đại Học Bách Khoa Hà Nội,EM5,Tài chính - Ngân hàng,A01,2025,24.8,,THPT
BKA,Đại học Bách khoa Hà Nội,EM5,Tài chính - Ngân hàng,A01,2025,24.3,,THPT
BKA,Đại học Bách khoa Hà Nội,EM5,Tài chính - Ngân hàng,D01,2025,24.3,,THPT
BKA,Đại học Bách khoa Hà Nội,ET-E16,Truyền thông số và Kỹ thuật đa phương tiện (CT tiên tiến),A00,2025,26.62,,THPT
BKA,Đại Học Bách Khoa Hà Nội,ET-E16,Truyền thông số và Kỹ thuật đa phương tiện (CT tiên tiến),A00,2025,26.62,,THPT
BKA,Đại Học Bách Khoa Hà Nội,ET-E16,Truyền thông số và Kỹ thuật đa phương tiện (CT tiên tiến),A01,2025,26.62,,THPT
BKA,Đại học Bách khoa Hà Nội,ET-E16,Truyền thông số và Kỹ thuật đa phương tiện (CT tiên tiến),A01,2025,26.62,,THPT
BKA,Đại học Bách khoa Hà Nội,ET-E4,Chương trình tiên tiến Điện tử - Viễn thông,A00,2025,27.55,,THPT
BKA,Đại Học Bách Khoa Hà Nội,ET-E4,Kỹ thuật Điện tử - Viễn thông (CT tiên tiến),A00,2025,27.55,,THPT
BKA,Đại Học Bách Khoa Hà Nội,ET-E4,Kỹ thuật Điện tử - Viễn thông (CT tiên tiến),A01,2025,27.55,,THPT
BKA,Đại học Bách khoa Hà Nội,ET-E4,Chương trình tiên tiến Điện tử - Viễn thông,A01,2025,27.55,,THPT
BKA,Đại học Bách khoa Hà Nội,ET-E5,Chương trình tiên tiến Kỹ thuật Y sinh,A00,2025,25.58,,THPT
BKA,Đại Học Bách Khoa Hà Nội,ET-E5,Kỹ thuật Y sinh (CT tiên tiến),A00,2025,25.58,,THPT
BKA,Đại Học Bách Khoa Hà Nội,ET-E5,Kỹ thuật Y sinh (CT tiên tiến),A01,2025,25.58,,THPT
BKA,Đại học Bách khoa Hà Nội,ET-E5,Chương trình tiên tiến Kỹ thuật Y sinh,A01,2025,25.58,,THPT
BKA,Đại học Bách khoa Hà Nội,ET-E9,Chương trình tiên tiến Hệ thống nhúng thông minh và IoT,A00,2025,27.85,,THPT
BKA,Đại Học Bách Khoa Hà Nội,ET-E9,Hệ thống nhúng thông minh và IoT (CT tiên tiến),A00,2025,27.85,,THPT
BKA,Đại Học Bách Khoa Hà Nội,ET-E9,Hệ thống nhúng thông minh và IoT (CT tiên tiến),A01,2025,27.85,,THPT
BKA,Đại học Bách khoa Hà Nội,ET-E9,Chương trình tiên tiến Hệ thống nhúng thông minh và IoT,A01,2025,27.85,,THPT
BKA,Đại học Bách khoa Hà Nội,ET-LUH,Điện tử - Viễn thông - ĐH Leibniz Hannover (Đức),A00,2025,26.55,,THPT
BKA,Đại Học Bách Khoa Hà Nội,ET-LUH,Điện tử - Viễn thông - hợp tác với ĐH Leibniz Hannover (Đức),A00,2025,26.55,,THPT
BKA,Đại Học Bách Khoa Hà Nội,ET-LUH,Điện tử - Viễn thông - hợp tác với ĐH Leibniz Hannover (Đức),A01,2025,26.55,,THPT
BKA,Đại học Bách khoa Hà Nội,ET-LUH,Điện tử - Viễn thông - ĐH Leibniz Hannover (Đức),A01,2025,26.55,,THPT
BKA,Đại học Bách khoa Hà Nội,ET1,Kỹ thuật Điện tử - Viễn thông,A00,2025,28.07,,THPT
BKA,Đại Học Bách Khoa Hà Nội,ET1,Kỹ thuật Điện tử - Viễn thông,A00,2025,28.07,,THPT
BKA,Đại Học Bách Khoa Hà Nội,ET1,Kỹ thuật Điện tử - Viễn thông,A01,2025,28.07,,THPT
BKA,Đại học Bách khoa Hà Nội,ET1,Kỹ thuật Điện tử - Viễn thông,A01,2025,28.07,,THPT
BKA,Đại học Bách khoa Hà Nội,ET2,Kỹ thuật Y sinh,A00,2025,26.32,,THPT
BKA,Đại Học Bách Khoa Hà Nội,ET2,Kỹ thuật Y sinh,A00,2025,26.32,,THPT
BKA,Đại Học Bách Khoa Hà Nội,ET2,Kỹ thuật Y sinh,A01,2025,26.32,,THPT
BKA,Đại học Bách khoa Hà Nội,ET2,Kỹ thuật Y sinh,A01,2025,26.32,,THPT
BKA,Đại Học Bách Khoa Hà Nội,ET2,Kỹ thuật Y sinh,B00,2025,26.32,,THPT
BKA,Đại học Bách khoa Hà Nội,ET2,Kỹ thuật Y sinh,B00,2025,26.32,,THPT
